message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.513245912";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.502450637";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.496733946";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.496743213";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.486952799";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.481259833";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.481161241";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.470447927";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.465668473";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.464654415";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.454934000";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.449150596";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.449153472";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.438412757";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.433439616";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.432660982";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.422903338";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.417122620";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.417035580";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.406410348";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.400700470";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.400642944";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.390825239";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.385200759";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.385196090";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.374278049";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.369590184";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.368665200";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.358692239";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.353111429";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.353086063";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.343041080";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.337438169";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.337156370";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.326397932";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.321531468";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.320940269";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.310797426";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.305137731";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.305111773";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.295132902";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.289617422";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.288766574";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.278520801";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.273315172";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.273152473";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.262834477";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.256838973";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.256716958";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.247213542";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.241366071";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.241306592";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.230533157";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.224919987";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.224932440";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.214923944";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.209495024";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.208498729";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.199194420";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.193090126";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.193090406";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.182521538";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.176693893";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.176687581";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.166940617";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.161242071";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.161192640";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.150390011";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.145493561";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.144634649";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.134824909";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.129124088";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.129078154";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.118265927";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.113490150";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.112567871";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.102720953";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.097086855";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.097086173";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.086250043";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.080666178";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.080653033";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.070807908";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.065198145";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.065146820";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.054384245";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.049608629";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.048673736";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.038953511";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.033140754";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.033140954";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.022501416";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim3.sim";"1695976029.016673220";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.016637384";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976029.007077866";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.096445, y=5.544445])";"30";"turtlesim3.sim";"1695976029.001518052";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim2.sim";"1695976029.001032058";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.104889, y=5.544445])";"30";"turtlesim1.sim";"1695976028.990640987";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.096445, y=5.544445])";"30";"turtlesim2.sim";"1695976028.985245894";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11.096445, y=5.544445])";"30";"turtlesim1.sim";"1695976028.974665304";"./src/turtle.cpp:update:260"
"Spawning turtle [turtle1] at x=[5.544445], y=[5.544445], theta=[0.000000]";"20";"turtlesim1.sim";"1695976016.456691422";"./src/turtle_frame.cpp:spawnTurtle:209"
"Starting turtlesim with node name /turtlesim1/sim";"20";"turtlesim1.sim";"1695976016.439404891";"./src/turtle_frame.cpp:TurtleFrame:112"
"Spawning turtle [turtle1] at x=[5.544445], y=[5.544445], theta=[0.000000]";"20";"turtlesim3.sim";"1695976016.451261650";"./src/turtle_frame.cpp:spawnTurtle:209"
"Spawning turtle [turtle1] at x=[5.544445], y=[5.544445], theta=[0.000000]";"20";"turtlesim2.sim";"1695976016.448412448";"./src/turtle_frame.cpp:spawnTurtle:209"
"Starting turtlesim with node name /turtlesim3/sim";"20";"turtlesim3.sim";"1695976016.432157721";"./src/turtle_frame.cpp:TurtleFrame:112"
"Starting turtlesim with node name /turtlesim2/sim";"20";"turtlesim2.sim";"1695976016.431168223";"./src/turtle_frame.cpp:TurtleFrame:112"
